Year_Test,Year,Test,Test_Type,Test_Year,Location,Location2,Trait,Meta_data_type,Value
1992_PTIIIA,1992,PTIIIA,Preliminary,PTIIIA_1992,WintersetIA,Winterset_IA,YieldBuA,L.S.D.,5.7
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,AdelphiaNJ,Adelphia_NJ,YieldBuA,C.V.,14.3
1992_UTI,1992,UTI,Uniform,UTI_1992,RoyalIA,Royal_IA,YieldBuA,L.S.D.,5.7
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,MtOrabOH,MtOrab_OH,YieldBuA,C.V.,13.8
1994_UTIII,1994,UTIII,Uniform,UTIII_1994,GeorgetownDE,Georgetown_DE,YieldBuA,L.S.D.,5.7
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,SCharlestonOH,SCharleston_OH,YieldBuA,C.V.,6.3
1995_UTIII,1995,UTIII,Uniform,UTIII_1995,LafayetteIN,Lafayette_IN,YieldBuA,L.S.D.,5.7
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,24
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,BellevilleIL,Belleville_IL,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,NewtonIL,Newton_IL,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,RidgwayIL,Ridgway_IL,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,UllinIL,Ullin_IL,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,UrbanaIL,Urbana_IL,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,ManhattanKS,Manhattan_KS,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,OttawaKS,Ottawa_KS,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,TopekaKS,Topeka_KS,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,LexingtonKY,Lexington_KY,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,QueenstownMD,Queenstown_MD,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,ColumbiaMO,Columbia_MO,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,PortagevilleMO,Portageville_MO,YieldBuA,RowSp.,30
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,AdelphiaNJ,Adelphia_NJ,YieldBuA,RowSp.,30
2003_PTIRR,2003,PTIRR,Preliminary,PTIRR_2003,LambertonMN,Lamberton_MN,YieldBuA,Reps,2
2003_PTIRR,2003,PTIRR,Preliminary,PTIRR_2003,WasecaMN,Waseca_MN,YieldBuA,Reps,2
2003_PTIRR,2003,PTIRR,Preliminary,PTIRR_2003,StBrunoMontarvilleQUE,StBrunoMontarville_QUE,YieldBuA,Reps,2
2003_PTIRR,2003,PTIRR,Preliminary,PTIRR_2003,BrookingsSD,Brookings_SD,YieldBuA,Reps,2
2003_PTIRR,2003,PTIRR,Preliminary,PTIRR_2003,WatertownSD,Watertown_SD,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,BellevilleIL,Belleville_IL,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,HarrisburgIL,Harrisburg_IL,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,UrbanaIL,Urbana_IL,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,LafayetteIN,Lafayette_IN,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,AshlandKS,Ashland_KS,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,LexingtonKY,Lexington_KY,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,QueenstownMD,Queenstown_MD,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,KingdomCityMO,KingdomCity_MO,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,PortagevilleLoamMO,PortagevilleLoam_MO,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,SCharlestonOH,SCharleston_OH,YieldBuA,Reps,2
2003_PTIV,2003,PTIV,Preliminary,PTIV_2003,JacksonTN,Jackson_TN,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,MiddletownDE,Middletown_DE,YieldBuA,Reps,2
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,GeorgetownDE,Georgetown_DE,YieldBuA,Rows/Plot,5
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,MtOrabOH,MtOrab_OH,YieldBuA,Rows/Plot,6
1995_UTIV,1995,UTIV,Uniform,UTIV_1995,SCharlestonOH,SCharleston_OH,YieldBuA,Rows/Plot,8
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,BellevilleIL,Belleville_IL,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,HarrisburgIL,Harrisburg_IL,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,UrbanaIL,Urbana_IL,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,LafayetteIN,Lafayette_IN,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,AshlandKS,Ashland_KS,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,ManhattanKS,Manhattan_KS,YieldBuA,Reps,2
1996_PTI,1996,PTI,Preliminary,PTI_1996,LambertonMN,Lamberton_MN,YieldBuA,RowSp.,10
1996_PTI,1996,PTI,Preliminary,PTI_1996,WasecaMN,Waseca_MN,YieldBuA,RowSp.,10
1996_PTI,1996,PTI,Preliminary,PTI_1996,KanawhaIA,Kanawha_IA,YieldBuA,Rows/Plot,4
1996_PTI,1996,PTI,Preliminary,PTI_1996,PocahontasIA,Pocahontas_IA,YieldBuA,Rows/Plot,4
1996_PTI,1996,PTI,Preliminary,PTI_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,Rows/Plot,4
1996_PTI,1996,PTI,Preliminary,PTI_1996,LambertonMN,Lamberton_MN,YieldBuA,Rows/Plot,4
1996_PTI,1996,PTI,Preliminary,PTI_1996,WasecaMN,Waseca_MN,YieldBuA,Rows/Plot,4
1996_PTI,1996,PTI,Preliminary,PTI_1996,BrookingsSD,Brookings_SD,YieldBuA,Rows/Plot,4
1996_PTI,1996,PTI,Preliminary,PTI_1996,KanawhaIA,Kanawha_IA,YieldBuA,C.V.,4.9
1996_PTI,1996,PTI,Preliminary,PTI_1996,KanawhaIA,Kanawha_IA,YieldBuA,L.S.D.,5.7
1996_PTI,1996,PTI,Preliminary,PTI_1996,PocahontasIA,Pocahontas_IA,YieldBuA,C.V.,8.5
1996_UT0,1996,UT0,Uniform,UT0_1996,BrookingsSD,Brookings_SD,YieldBuA,L.S.D.,5.7
1996_PTI,1996,PTI,Preliminary,PTI_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,C.V.,19.3
1996_UTIV,1996,UTIV,Uniform,UTIV_1996,CoraIL,Cora_IL,YieldBuA,L.S.D.,5.7
1996_PTI,1996,PTI,Preliminary,PTI_1996,LambertonMN,Lamberton_MN,YieldBuA,C.V.,6.6
1997_PTIIIB,1997,PTIIIB,Preliminary,PTIIIB_1997,TekamahNE,Tekamah_NE,YieldBuA,L.S.D.,5.7
1996_PTI,1996,PTI,Preliminary,PTI_1996,WasecaMN,Waseca_MN,YieldBuA,C.V.,7.4
1997_UT0,1997,UT0,Uniform,UT0_1997,ArlingtonWI,Arlington_WI,YieldBuA,L.S.D.,5.7
1996_PTI,1996,PTI,Preliminary,PTI_1996,BrookingsSD,Brookings_SD,YieldBuA,C.V.,4.7
1997_UTI,1997,UTI,Uniform,UTI_1997,KanawhaIA,Kanawha_IA,YieldBuA,L.S.D.,5.7
1996_PTI,1996,PTI,Preliminary,PTI_1996,ArlingtonWI,Arlington_WI,YieldBuA,C.V.,
1997_UTII,1997,UTII,Uniform,UTII_1997,LenaweeCountyMI,LenaweeCounty_MI,YieldBuA,L.S.D.,5.7
1996_PTI,1996,PTI,Preliminary,PTI_1996,KanawhaIA,Kanawha_IA,YieldBuA,RowSp.,27
1996_PTI,1996,PTI,Preliminary,PTI_1996,PocahontasIA,Pocahontas_IA,YieldBuA,RowSp.,27
1996_PTI,1996,PTI,Preliminary,PTI_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,RowSp.,30
1996_PTI,1996,PTI,Preliminary,PTI_1996,BrookingsSD,Brookings_SD,YieldBuA,RowSp.,30
1996_PTI,1996,PTI,Preliminary,PTI_1996,ArlingtonWI,Arlington_WI,YieldBuA,RowSp.,
1996_PTI,1996,PTI,Preliminary,PTI_1996,ArlingtonWI,Arlington_WI,YieldBuA,Rows/Plot,
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,LexingtonKY,Lexington_KY,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,QueenstownMD,Queenstown_MD,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,KingdomCityMO,KingdomCity_MO,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,PortagevilleLoamMO,PortagevilleLoam_MO,YieldBuA,Reps,2
2003_PTIVRR,2003,PTIVRR,Preliminary,PTIVRR_2003,JacksonTN,Jackson_TN,YieldBuA,Reps,2
2003_UT0,2003,UT0,Uniform,UT0_2003,StBrunoMontarvilleQUE,StBrunoMontarville_QUE,YieldBuA,Reps,2
2003_UT0,2003,UT0,Uniform,UT0_2003,WatertownSD,Watertown_SD,YieldBuA,Reps,2
2003_UT00,2003,UT00,Uniform,UT00_2003,StBrunoMontarvilleQUE,StBrunoMontarville_QUE,YieldBuA,Reps,2
2003_UTI,2003,UTI,Uniform,UTI_2003,AmesIA,Ames_IA,YieldBuA,Reps,2
2003_UTI,2003,UTI,Uniform,UTI_2003,KanawhaIA,Kanawha_IA,YieldBuA,Reps,2
2003_UTI,2003,UTI,Uniform,UTI_2003,InghamCountyMI,InghamCounty_MI,YieldBuA,Reps,2
2003_UTI,2003,UTI,Uniform,UTI_2003,SaginawCountyMI,SaginawCounty_MI,YieldBuA,Reps,2
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,AmesIA,Ames_IA,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,HubbardIA,Hubbard_IA,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,UrbanaIL,Urbana_IL,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,OrdNE,Ord_NE,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,YorkNE,York_NE,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,AdelphiaNJ,Adelphia_NJ,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,HoytvilleOH,Hoytville_OH,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,RidgetownONT,Ridgetown_ONT,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,BeresfordSD,Beresford_SD,YieldBuA,Rows/Plot,4
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,AmesIA,Ames_IA,YieldBuA,C.V.,6.7
1997_UTII,1997,UTII,Uniform,UTII_1997,WasecaMN,Waseca_MN,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,HubbardIA,Hubbard_IA,YieldBuA,C.V.,4.4
1997_UTII,1997,UTII,Uniform,UTII_1997,McCoolJunctionNE,McCoolJunction_NE,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,UrbanaIL,Urbana_IL,YieldBuA,C.V.,16.9
1997_UTIII,1997,UTIII,Uniform,UTIII_1997,ManhattanKS,Manhattan_KS,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,6
1998_PTIIIA,1998,PTIIIA,Preliminary,PTIIIA_1998,AmesIA,Ames_IA,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,C.V.,14.1
1998_PTIVB,1998,PTIVB,Preliminary,PTIVB_1998,ManhattanKS,Manhattan_KS,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,OrdNE,Ord_NE,YieldBuA,C.V.,8.2
1999_PTIIA,1999,PTIIA,Preliminary,PTIIA_1999,BeemerNE,Beemer_NE,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,YorkNE,York_NE,YieldBuA,C.V.,6.2
2000_PTIIIB,2000,PTIIIB,Preliminary,PTIIIB_2000,McCreedieMO,McCreedie_MO,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,AdelphiaNJ,Adelphia_NJ,YieldBuA,C.V.,8.4
2001_PTI,2001,PTI,Preliminary,PTI_2001,BrookingsSD,Brookings_SD,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,HoytvilleOH,Hoytville_OH,YieldBuA,C.V.,8.6
2001_UT00,2001,UT00,Uniform,UT00_2001,BeachburgONT,Beachburg_ONT,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,RidgetownONT,Ridgetown_ONT,YieldBuA,C.V.,8.9
2001_UTIV,2001,UTIV,Uniform,UTIV_2001,LexingtonKY,Lexington_KY,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,BeresfordSD,Beresford_SD,YieldBuA,C.V.,7.7
2002_PTII,2002,PTII,Preliminary,PTII_2002,RippeyIA,Rippey_IA,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,ArlingtonWI,Arlington_WI,YieldBuA,C.V.,
2002_UTII,2002,UTII,Uniform,UTII_2002,WoosterOH,Wooster_OH,YieldBuA,L.S.D.,5.7
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,24
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,RidgetownONT,Ridgetown_ONT,YieldBuA,RowSp.,24
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,AmesIA,Ames_IA,YieldBuA,RowSp.,27
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,HubbardIA,Hubbard_IA,YieldBuA,RowSp.,27
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,UrbanaIL,Urbana_IL,YieldBuA,RowSp.,30
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,RowSp.,30
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,OrdNE,Ord_NE,YieldBuA,RowSp.,30
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,YorkNE,York_NE,YieldBuA,RowSp.,30
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,AdelphiaNJ,Adelphia_NJ,YieldBuA,RowSp.,30
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,HoytvilleOH,Hoytville_OH,YieldBuA,RowSp.,30
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,BeresfordSD,Beresford_SD,YieldBuA,RowSp.,30
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,ArlingtonWI,Arlington_WI,YieldBuA,RowSp.,
1996_PTIIA,1996,PTIIA,Preliminary,PTIIA_1996,ArlingtonWI,Arlington_WI,YieldBuA,Rows/Plot,
2003_UTII,2003,UTII,Uniform,UTII_2003,AmesIA,Ames_IA,YieldBuA,Reps,2
2003_UTII,2003,UTII,Uniform,UTII_2003,RippeyIA,Rippey_IA,YieldBuA,Reps,2
2003_UTII,2003,UTII,Uniform,UTII_2003,InghamCountyMI,InghamCounty_MI,YieldBuA,Reps,2
2003_UTII,2003,UTII,Uniform,UTII_2003,LenaweeCountyMI,LenaweeCounty_MI,YieldBuA,Reps,2
2003_UTII,2003,UTII,Uniform,UTII_2003,BeemerNE,Beemer_NE,YieldBuA,Reps,2
2003_UTII,2003,UTII,Uniform,UTII_2003,CotesfieldNE,Cotesfield_NE,YieldBuA,Reps,2
2003_UTII,2003,UTII,Uniform,UTII_2003,GoehnerNE,Goehner_NE,YieldBuA,Reps,2
2003_UTIII,2003,UTIII,Uniform,UTIII_2003,KeiserAR,Keiser_AR,YieldBuA,Reps,2
2003_UTIII,2003,UTIII,Uniform,UTIII_2003,AmesIA,Ames_IA,YieldBuA,Reps,2
2003_UTIII,2003,UTIII,Uniform,UTIII_2003,AtlanticIA,Atlantic_IA,YieldBuA,Reps,2
2003_UTIII,2003,UTIII,Uniform,UTIII_2003,GoehnerNE,Goehner_NE,YieldBuA,Reps,2
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,AmesIA,Ames_IA,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,HubbardIA,Hubbard_IA,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,UrbanaIL,Urbana_IL,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,OrdNE,Ord_NE,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,YorkNE,York_NE,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,AdelphiaNJ,Adelphia_NJ,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,HoytvilleOH,Hoytville_OH,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,BeresfordSD,Beresford_SD,YieldBuA,Rows/Plot,4
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,AmesIA,Ames_IA,YieldBuA,C.V.,8.4
2003_PTIIRR,2003,PTIIRR,Preliminary,PTIIRR_2003,BeresfordSD,Beresford_SD,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,HubbardIA,Hubbard_IA,YieldBuA,C.V.,6
2003_PTIRR,2003,PTIRR,Preliminary,PTIRR_2003,BrookingsSD,Brookings_SD,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,UrbanaIL,Urbana_IL,YieldBuA,C.V.,17.8
2003_UT0,2003,UT0,Uniform,UT0_2003,WatertownSD,Watertown_SD,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,7.1
2003_UTI,2003,UTI,Uniform,UTI_2003,PortagevilleLoamMO,PortagevilleLoam_MO,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,C.V.,11.8
2004_PTIIRR,2004,PTIIRR,Preliminary,PTIIRR_2004,WoosterOH,Wooster_OH,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,OrdNE,Ord_NE,YieldBuA,C.V.,6.7
2004_UT0,2004,UT0,Uniform,UT0_2004,WoodstockONT,Woodstock_ONT,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,YorkNE,York_NE,YieldBuA,C.V.,6.1
2004_UTII,2004,UTII,Uniform,UTII_2004,LambertonMN,Lamberton_MN,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,AdelphiaNJ,Adelphia_NJ,YieldBuA,C.V.,8.3
2005_UT0,2005,UT0,Uniform,UT0_2005,AuroraSD,Aurora_SD,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,HoytvilleOH,Hoytville_OH,YieldBuA,C.V.,22.7
2005_UTIIIRR,2005,UTIIIRR,Uniform,UTIIIRR_2005,AshlandKS,Ashland_KS,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,WoodsleeONT,Woodslee_ONT,YieldBuA,C.V.,
2005_UTIIRR,2005,UTIIRR,Uniform,UTIIRR_2005,LafayetteIN,Lafayette_IN,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,BeresfordSD,Beresford_SD,YieldBuA,C.V.,7.2
2006_UTII,2006,UTII,Uniform,UTII_2006,LafayetteIN,Lafayette_IN,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,ArlingtonWI,Arlington_WI,YieldBuA,C.V.,
2006_UTII,2006,UTII,Uniform,UTII_2006,AuroraSD,Aurora_SD,YieldBuA,L.S.D.,5.7
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,24
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,AmesIA,Ames_IA,YieldBuA,RowSp.,27
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,HubbardIA,Hubbard_IA,YieldBuA,RowSp.,27
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,InghamCountyMI,InghamCounty_MI,YieldBuA,RowSp.,30
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,OrdNE,Ord_NE,YieldBuA,RowSp.,30
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,YorkNE,York_NE,YieldBuA,RowSp.,30
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,AdelphiaNJ,Adelphia_NJ,YieldBuA,RowSp.,30
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,HoytvilleOH,Hoytville_OH,YieldBuA,RowSp.,30
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,BeresfordSD,Beresford_SD,YieldBuA,RowSp.,30
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,UrbanaIL,Urbana_IL,YieldBuA,RowSp.,34
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,WoodsleeONT,Woodslee_ONT,YieldBuA,RowSp.,
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,ArlingtonWI,Arlington_WI,YieldBuA,RowSp.,
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,WoodsleeONT,Woodslee_ONT,YieldBuA,Rows/Plot,
2003_UTIII,2003,UTIII,Uniform,UTIII_2003,PlymouthNE,Plymouth_NE,YieldBuA,Reps,2
1996_PTIIB,1996,PTIIB,Preliminary,PTIIB_1996,ArlingtonWI,Arlington_WI,YieldBuA,Rows/Plot,
2003_UTIII,2003,UTIII,Uniform,UTIII_2003,TekamahNE,Tekamah_NE,YieldBuA,Reps,2
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,SCharlestonOH,SCharleston_OH,YieldBuA,RowSp.,7.5
2003_UTIV,2003,UTIV,Uniform,UTIV_2003,LexingtonKY,Lexington_KY,YieldBuA,Reps,2
2004_PT0,2004,PT0,Preliminary,PT0_2004,MorrisMN,Morris_MN,YieldBuA,Reps,2
2004_PT0,2004,PT0,Preliminary,PT0_2004,RosemountMN,Rosemount_MN,YieldBuA,Reps,2
2004_PT0,2004,PT0,Preliminary,PT0_2004,BeemerNE,Beemer_NE,YieldBuA,Reps,2
2004_PT0,2004,PT0,Preliminary,PT0_2004,CotesfieldNE,Cotesfield_NE,YieldBuA,Reps,2
2004_PT0,2004,PT0,Preliminary,PT0_2004,GoehnerNE,Goehner_NE,YieldBuA,Reps,2
2004_PT0,2004,PT0,Preliminary,PT0_2004,WoodstockONT,Woodstock_ONT,YieldBuA,Reps,2
2004_PT0,2004,PT0,Preliminary,PT0_2004,StBrunoMontarvilleQUE,StBrunoMontarville_QUE,YieldBuA,Reps,2
2004_PT0,2004,PT0,Preliminary,PT0_2004,BrookingsSD,Brookings_SD,YieldBuA,Reps,2
2004_PT0RR,2004,PT0RR,Preliminary,PT0RR_2004,MorrisMN,Morris_MN,YieldBuA,Reps,2
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,FairfieldIA,Fairfield_IA,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,StuartIA,Stuart_IA,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,UrbanaIL,Urbana_IL,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,ManhattanKS,Manhattan_KS,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,ColumbiaMO,Columbia_MO,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,TekamahNE,Tekamah_NE,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,YorkNE,York_NE,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,HoytvilleOH,Hoytville_OH,YieldBuA,Rows/Plot,4
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,FairfieldIA,Fairfield_IA,YieldBuA,C.V.,5.9
2006_UTIIIRR,2006,UTIIIRR,Uniform,UTIIIRR_2006,UrbanaIL,Urbana_IL,YieldBuA,L.S.D.,5.7
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,StuartIA,Stuart_IA,YieldBuA,C.V.,5.1
2006_UTIIIRR,2006,UTIIIRR,Uniform,UTIIIRR_2006,AshlandKS,Ashland_KS,YieldBuA,L.S.D.,5.7
1996_PTIIIA,1996,PTIIIA,Preliminary,PTIIIA_1996,UrbanaIL,Urbana_IL,YieldBuA,C.V.,11.7
